Appliances,T_out,RH_out,Windspeed,T1,RH_1,T2,RH_2,hour,day_of_week
0.5327102803738318,0.35316184351554114,0.8837719298245618,0.41666666666666635,0.3460049278423114,0.5331620952206231,0.2418221468378985,0.6730715156059609,0.7826086956521738,0.0
0.3925233644859813,0.3536977491961415,0.8815789473684209,0.42857142857142855,0.35304470256951404,0.5772864874782133,0.2519990307729596,0.6730715156059609,0.8260869565217391,0.0
0.22429906542056074,0.3536977491961415,0.8749999999999999,0.42857142857142855,0.3664202745512146,0.7073662966700314,0.26387206203052993,0.6927547099072077,0.8260869565217391,0.0
0.08411214953271029,0.3536977491961415,0.8684210526315789,0.42857142857142855,0.3840197113692396,0.7945142647463526,0.2730797189241596,0.713375199175179,0.8260869565217391,0.0
0.08411214953271029,0.3536977491961415,0.8618421052631579,0.42857142857142855,0.3988032382963771,0.7394734428034115,0.28592197722316093,0.7393382697534921,0.8260869565217391,0.0
0.07476635514018692,0.3536977491961415,0.8552631578947368,0.42857142857142855,0.4160506863780358,0.7055316026052656,0.29561424763751054,0.7524603992876543,0.8260869565217391,0.0
0.05607476635514019,0.3536977491961415,0.8486842105263158,0.42857142857142855,0.4294262583597359,0.7330520135767362,0.2980373152410942,0.7477739244540264,0.8260869565217391,0.0
0.06542056074766356,0.3536977491961415,0.8421052631578948,0.42857142857142855,0.432946145723337,0.6651683331804412,0.2980373152410942,0.7273408941793978,0.8695652173913043,0.0
0.12149532710280375,0.3536977491961415,0.8399122807017539,0.42857142857142855,0.432946145723337,0.6268232272268601,0.2980373152410942,0.718811509982192,0.8695652173913043,0.0
0.102803738317757,0.3536977491961415,0.8377192982456144,0.42857142857142855,0.432946145723337,0.5892119988991829,0.2980373152410942,0.710258693410816,0.8695652173913043,0.0
0.16822429906542058,0.3536977491961415,0.8355263157894736,0.42857142857142855,0.4406898979232625,0.5671956701220064,0.30239883692754943,0.7048458149779734,0.8695652173913043,0.0
0.09345794392523364,0.3536977491961415,0.8333333333333329,0.42857142857142855,0.4480816613868315,0.5515090358682684,0.3045795977707768,0.6962227012840928,0.8695652173913043,0.0
0.09345794392523364,0.3536977491961415,0.8311403508771934,0.42857142857142855,0.4551214361140443,0.5386661774149175,0.30942573297795173,0.6889118005436298,0.8695652173913043,0.0
0.09345794392523364,0.3536977491961415,0.8289473684210525,0.42857142857142855,0.45864132347764497,0.5238968901935606,0.3145141749454825,0.6831943012466021,0.9130434782608695,0.0
0.09345794392523364,0.3515541264737405,0.8311403508771934,0.42857142857142855,0.46568109820485737,0.5167415833409781,0.3198449236733696,0.6831943012466021,0.9130434782608695,0.0
0.08411214953271029,0.34941050375133986,0.8333333333333329,0.42857142857142855,0.4751847940865892,0.5194936244381252,0.32226799127695305,0.6924735214171899,0.9130434782608695,0.0
0.08411214953271029,0.3472668810289389,0.8355263157894736,0.42857142857142855,0.4822245688138016,0.5174754609668852,0.33196026169130266,0.694535570343986,0.9130434782608695,0.0
0.08411214953271029,0.3451232583065379,0.8377192982456144,0.42857142857142855,0.48574445617740225,0.5137143381341165,0.33438332929488634,0.6916299559471363,0.9130434782608695,0.0
0.08411214953271029,0.34297963558413724,0.8399122807017539,0.42857142857142855,0.4973600844772965,0.5038987248876243,0.33438332929488634,0.6880682350735764,0.9130434782608695,0.0
0.09345794392523364,0.3408360128617363,0.8421052631578948,0.42857142857142855,0.4973600844772965,0.4982111732868557,0.34092561182456893,0.6796325803730422,0.9565217391304348,0.0
0.36448598130841126,0.342443729903537,0.8399122807017539,0.4404761904761907,0.5008799718408972,0.49380790753142034,0.34092561182456893,0.6719467616458897,0.9565217391304348,0.0
0.36448598130841126,0.3440514469453376,0.8377192982456144,0.4523809523809521,0.50791974656811,0.48830382533712635,0.3481948146353273,0.6681038522823118,0.9565217391304348,0.0
0.3551401869158879,0.34565916398713825,0.8355263157894736,0.46428571428571425,0.50791974656811,0.48261627373635485,0.35352556336321417,0.660792951541849,0.9565217391304348,0.0
0.21495327102803738,0.3472668810289389,0.8333333333333329,0.4761904761904764,0.50791974656811,0.47711219154206064,0.3561909377271615,0.6571375011716173,0.9565217391304348,0.0
0.04672897196261682,0.3488745980707395,0.8311403508771934,0.4880952380952378,0.50791974656811,0.4727089257866255,0.3561909377271615,0.6533883213047146,0.9565217391304348,0.0
0.04672897196261682,0.3504823151125402,0.8289473684210525,0.5,0.50791974656811,0.4727089257866255,0.3561909377271615,0.6502952479145186,1.0,0.0
0.04672897196261682,0.3472668810289389,0.8399122807017539,0.4880952380952378,0.50791974656811,0.4727089257866255,0.3561909377271615,0.6502952479145186,1.0,0.0
0.03738317757009346,0.3440514469453376,0.8508771929824565,0.4761904761904764,0.50791974656811,0.4727089257866255,0.3561909377271615,0.6533883213047146,1.0,0.0
0.05607476635514019,0.3408360128617363,0.8618421052631579,0.46428571428571425,0.4973600844772965,0.4735345381157696,0.3508601889992746,0.6550754522448211,1.0,0.0
0.04672897196261682,0.337620578778135,0.8728070175438593,0.4523809523809521,0.4973600844772965,0.47720392624529784,0.3481948146353273,0.6574655544099727,1.0,0.0
0.028037383177570097,0.33440514469453375,0.8837719298245618,0.4404761904761907,0.48574445617740225,0.4791303550133008,0.34092561182456893,0.6559190177148747,1.0,0.0
0.028037383177570097,0.3311897106109325,0.8947368421052632,0.42857142857142855,0.48574445617740225,0.48261627373635485,0.34092561182456893,0.6579810666416709,0.0,0.16666666666666666
0.018691588785046728,0.3301178992497321,0.8947368421052632,0.42857142857142855,0.4751847940865892,0.4899550499954146,0.33438332929488634,0.6618239760052486,0.0,0.16666666666666666
0.028037383177570097,0.3290460878885315,0.8947368421052632,0.42857142857142855,0.4751847940865892,0.49380790753142034,0.32953719408771165,0.6618239760052486,0.0,0.16666666666666666
0.03738317757009346,0.3279742765273312,0.8947368421052632,0.42857142857142855,0.47201689545934555,0.4972020915512343,0.32711412648412796,0.6626675414753022,0.0,0.16666666666666666
0.28037383177570097,0.32690246516613086,0.8947368421052632,0.42857142857142855,0.46568109820485737,0.4972020915512343,0.32711412648412796,0.6643546724154089,0.0,0.16666666666666666
0.3457943925233645,0.3258306538049302,0.8947368421052632,0.42857142857142855,0.4621612108412563,0.50105494908724,0.3198449236733696,0.6653856968788084,0.0,0.16666666666666666
0.3457943925233645,0.3247588424437299,0.8947368421052632,0.42857142857142855,0.45248152059134106,0.5049766076506748,0.3198449236733696,0.6674477458056048,0.043478260869565216,0.16666666666666666
0.33644859813084116,0.32529474812433024,0.8947368421052632,0.41666666666666635,0.44456177402323127,0.5057334189523901,0.3118488005815354,0.6674477458056048,0.043478260869565216,0.16666666666666666
0.102803738317757,0.3258306538049302,0.8947368421052632,0.40476190476190493,0.44456177402323127,0.5109622970369696,0.3118488005815354,0.6691348767457116,0.043478260869565216,0.16666666666666666
0.03738317757009346,0.32636655948553056,0.8947368421052632,0.39285714285714285,0.4368180218233053,0.5109622970369696,0.3045795977707768,0.669978442215765,0.043478260869565216,0.16666666666666666
0.028037383177570097,0.32690246516613086,0.8947368421052632,0.38095238095238065,0.432946145723337,0.5130721952114499,0.3002180760843218,0.669978442215765,0.043478260869565216,0.16666666666666666
0.03738317757009346,0.3274383708467309,0.8947368421052632,0.36904761904761924,0.432946145723337,0.5238968901935606,0.2980373152410942,0.6730715156059609,0.043478260869565216,0.16666666666666666
0.028037383177570097,0.3279742765273312,0.8947368421052632,0.3571428571428571,0.4223864836325235,0.5277497477295665,0.2980373152410942,0.6749461055394138,0.08695652173913043,0.16666666666666666
0.03738317757009346,0.3258306538049302,0.8947368421052632,0.34523809523809496,0.4223864836325235,0.5277497477295665,0.29076811243033607,0.6767269659761924,0.08695652173913043,0.16666666666666666
0.03738317757009346,0.3236870310825296,0.8947368421052632,0.33333333333333354,0.4128827877507917,0.5294009723878546,0.29076811243033607,0.6784140969162994,0.08695652173913043,0.16666666666666666
0.03738317757009346,0.3215434083601286,0.8947368421052632,0.3214285714285714,0.4128827877507917,0.5277497477295665,0.28349890961957747,0.6740088105726859,0.08695652173913043,0.16666666666666666
0.028037383177570097,0.31939978563772764,0.8947368421052632,0.30952380952380926,0.4023231256599791,0.5277497477295665,0.28349890961957747,0.675883400506139,0.08695652173913043,0.16666666666666666
0.028037383177570097,0.317256162915327,0.8947368421052632,0.29761904761904784,0.4023231256599791,0.5257315842583261,0.28349890961957747,0.675883400506139,0.08695652173913043,0.16666666666666666
0.018691588785046728,0.315112540192926,0.8947368421052632,0.2857142857142857,0.3988032382963771,0.5240803596000378,0.2755027865277433,0.6784140969162994,0.13043478260869565,0.16666666666666666
0.009345794392523366,0.31564844587352636,0.8969298245614038,0.30952380952380926,0.3917634635691656,0.5277497477295665,0.27065665132056793,0.6767269659761924,0.13043478260869565,0.16666666666666666
0.009345794392523366,0.31618435155412633,0.8991228070175433,0.33333333333333354,0.3917634635691656,0.5302265847169987,0.2682335837169849,0.6767269659761924,0.13043478260869565,0.16666666666666666
0.028037383177570097,0.31672025723472663,0.9013157894736842,0.3571428571428571,0.3840197113692396,0.5285753600587104,0.2682335837169849,0.6767269659761924,0.13043478260869565,0.16666666666666666
0.03738317757009346,0.317256162915327,0.903508771929825,0.38095238095238065,0.3801478352692713,0.5302265847169987,0.26605282287375753,0.6784140969162994,0.13043478260869565,0.16666666666666666
0.03738317757009346,0.317792068595927,0.9057017543859643,0.40476190476190493,0.3801478352692713,0.5322447481882389,0.2616913011873023,0.6784140969162994,0.13043478260869565,0.16666666666666666
0.028037383177570097,0.31832797427652737,0.9078947368421052,0.42857142857142855,0.36958817317845827,0.5360058710210076,0.2616913011873023,0.6815071703064953,0.17391304347826086,0.16666666666666666
0.03738317757009346,0.3188638799571276,0.903508771929825,0.41666666666666635,0.36958817317845827,0.5372442895147238,0.25684516598012763,0.6794451213796989,0.17391304347826086,0.16666666666666666
0.028037383177570097,0.31939978563772764,0.8991228070175433,0.40476190476190493,0.3632523759239705,0.5360058710210076,0.25442209837654395,0.6784140969162994,0.17391304347826086,0.16666666666666666
0.028037383177570097,0.319935691318328,0.8947368421052632,0.39285714285714285,0.36008447729672644,0.5341711769562418,0.25442209837654395,0.6784140969162994,0.17391304347826086,0.16666666666666666
0.028037383177570097,0.3204715969989283,0.8903508771929828,0.38095238095238065,0.36008447729672644,0.5376570956792959,0.2519990307729596,0.6815071703064953,0.17391304347826086,0.16666666666666666
0.04672897196261682,0.32100750267952827,0.8859649122807013,0.36904761904761924,0.35656458993312534,0.5322447481882389,0.24715289556578557,0.6815071703064953,0.17391304347826086,0.16666666666666666
0.03738317757009346,0.3215434083601286,0.8815789473684209,0.3571428571428571,0.3495248152059134,0.5322447481882389,0.24715289556578557,0.6840378667166555,0.21739130434782608,0.16666666666666666
0.03738317757009346,0.32100750267952827,0.8903508771929828,0.34523809523809496,0.3495248152059134,0.5360058710210076,0.2418221468378985,0.6823507357765485,0.21739130434782608,0.16666666666666666
0.028037383177570097,0.3204715969989283,0.8991228070175433,0.33333333333333354,0.34248504047870054,0.5321530134850017,0.2391567724739514,0.6823507357765485,0.21739130434782608,0.16666666666666666
0.028037383177570097,0.319935691318328,0.9078947368421052,0.3214285714285714,0.33896515311510034,0.5302265847169987,0.2391567724739514,0.6840378667166555,0.21739130434782608,0.16666666666666666
0.028037383177570097,0.31939978563772764,0.9166666666666671,0.30952380952380926,0.33896515311510034,0.5302265847169987,0.2391567724739514,0.6840378667166555,0.21739130434782608,0.16666666666666666
0.028037383177570097,0.3188638799571276,0.9254385964912276,0.29761904761904784,0.33896515311510034,0.5285753600587104,0.2391567724739514,0.6840378667166555,0.21739130434782608,0.16666666666666666
0.03738317757009346,0.31832797427652737,0.9342105263157895,0.2857142857142857,0.3312214009151744,0.5285753600587104,0.2318875696631928,0.6871309401068514,0.2608695652173913,0.16666666666666666
0.05607476635514019,0.31939978563772764,0.9298245614035091,0.29761904761904784,0.32734952481520607,0.5285753600587104,0.2318875696631928,0.6878339113318958,0.2608695652173913,0.16666666666666666
0.028037383177570097,0.3204715969989283,0.9254385964912276,0.30952380952380926,0.32734952481520607,0.5340794422530046,0.2318875696631928,0.6899428250070295,0.2608695652173913,0.16666666666666666
0.018691588785046728,0.3215434083601286,0.9210526315789472,0.3214285714285714,0.32734952481520607,0.5394917897440614,0.2318875696631928,0.6935045458805894,0.2608695652173913,0.16666666666666666
0.009345794392523366,0.3226152197213289,0.9166666666666671,0.33333333333333354,0.32734952481520607,0.5415099532153018,0.2266537436394469,0.6955665948073856,0.2608695652173913,0.16666666666666666
0.018691588785046728,0.3236870310825296,0.9122807017543856,0.34523809523809496,0.32734952481520607,0.5460049536739742,0.2253452871335102,0.6968319430124658,0.2608695652173913,0.16666666666666666
0.028037383177570097,0.3247588424437299,0.9078947368421052,0.3571428571428571,0.3203097500879928,0.5460049536739742,0.2253452871335102,0.7001593401443421,0.30434782608695654,0.16666666666666666
0.03738317757009346,0.3247588424437299,0.903508771929825,0.3571428571428571,0.323829637451605,0.5478396477387399,0.2253452871335102,0.7011903646077416,0.30434782608695654,0.16666666666666666
0.04672897196261682,0.3247588424437299,0.8991228070175433,0.3571428571428571,0.3167898627243926,0.543986790202734,0.2253452871335102,0.6991283156809455,0.30434782608695654,0.16666666666666666
0.04672897196261682,0.3247588424437299,0.8947368421052632,0.3571428571428571,0.3167898627243926,0.5468764333547385,0.22352798643082084,0.6954260005623768,0.30434782608695654,0.16666666666666666
0.05607476635514019,0.3247588424437299,0.8903508771929828,0.3571428571428571,0.3167898627243926,0.5615081185212378,0.21807608432275205,0.6907863904770829,0.30434782608695654,0.16666666666666666
0.04672897196261682,0.3247588424437299,0.8859649122807013,0.3571428571428571,0.3167898627243926,0.5873773048344202,0.21807608432275205,0.6899428250070295,0.30434782608695654,0.16666666666666666
0.12149532710280375,0.3247588424437299,0.8815789473684209,0.3571428571428571,0.3167898627243926,0.5956334281258615,0.21807608432275205,0.6899428250070295,0.34782608695652173,0.16666666666666666
0.09345794392523364,0.32315112540192925,0.8815789473684209,0.3571428571428571,0.3167898627243926,0.59196403999633,0.21565301671916748,0.6916299559471363,0.34782608695652173,0.16666666666666666
0.07476635514018692,0.3215434083601286,0.8815789473684209,0.3571428571428571,0.32734952481520607,0.6323273094211543,0.2124222599143828,0.6911925516293297,0.34782608695652173,0.16666666666666666
0.04672897196261682,0.319935691318328,0.8815789473684209,0.3571428571428571,0.32734952481520607,0.597468122190624,0.21807608432275205,0.6955665948073856,0.34782608695652173,0.16666666666666666
0.04672897196261682,0.31832797427652737,0.8815789473684209,0.3571428571428571,0.32734952481520607,0.57802036510412,0.2132299491155769,0.6935045458805894,0.34782608695652173,0.16666666666666666
0.04672897196261682,0.31672025723472663,0.8815789473684209,0.3571428571428571,0.32734952481520607,0.5671956701220064,0.21080688151199345,0.6924735214171899,0.34782608695652173,0.16666666666666666
0.03738317757009346,0.315112540192926,0.8815789473684209,0.3571428571428571,0.323829637451605,0.5515090358682684,0.21080688151199345,0.6907863904770829,0.3913043478260869,0.16666666666666666
0.04672897196261682,0.317792068595927,0.8815789473684209,0.3571428571428571,0.3167898627243926,0.5403174020732056,0.21080688151199345,0.6890055300403043,0.3913043478260869,0.16666666666666666
0.03738317757009346,0.3204715969989283,0.8815789473684209,0.3571428571428571,0.3167898627243926,0.5314191358590947,0.21080688151199345,0.6850688911800552,0.3913043478260869,0.16666666666666666
0.018691588785046728,0.32315112540192925,0.8815789473684209,0.3571428571428571,0.3167898627243926,0.5240803596000378,0.21080688151199345,0.6799606336113974,0.3913043478260869,0.16666666666666666
0.028037383177570097,0.3258306538049302,0.8815789473684209,0.3571428571428571,0.31362196409714893,0.5184845427025035,0.2081415071480459,0.677570531446246,0.3913043478260869,0.16666666666666666
0.018691588785046728,0.3285101822079315,0.8815789473684209,0.3571428571428571,0.30728616684266075,0.5164663792312636,0.2081415071480459,0.6740088105726859,0.3913043478260869,0.16666666666666666
0.2336448598130841,0.3311897106109325,0.8815789473684209,0.3571428571428571,0.30728616684266075,0.5129804605082096,0.20281075842015928,0.669978442215765,0.43478260869565216,0.16666666666666666
0.45794392523364486,0.3370846730975347,0.8706140350877197,0.3571428571428571,0.30728616684266075,0.5109622970369696,0.20281075842015928,0.6682913112756582,0.43478260869565216,0.16666666666666666
0.411214953271028,0.34297963558413724,0.859649122807017,0.3571428571428571,0.31045406546990484,0.5715989358774416,0.2054761327841066,0.6682913112756582,0.43478260869565216,0.16666666666666666
0.03738317757009346,0.3488745980707395,0.8486842105263158,0.3571428571428571,0.3167898627243926,0.5991193468489122,0.21080688151199345,0.6720404911425611,0.43478260869565216,0.16666666666666666
0.04672897196261682,0.35476956055734177,0.8377192982456144,0.3571428571428571,0.32734952481520607,0.575635262819925,0.2132299491155769,0.677757990439592,0.43478260869565216,0.16666666666666666
0.04672897196261682,0.36066452304394436,0.8267543859649119,0.3571428571428571,0.32734952481520607,0.5541693422621781,0.2132299491155769,0.677757990439592,0.43478260869565216,0.16666666666666666
0.03738317757009346,0.3665594855305466,0.8157894736842105,0.3571428571428571,0.32734952481520607,0.5433446472800674,0.2132299491155769,0.675883400506139,0.4782608695652174,0.16666666666666666
0.03738317757009346,0.3697749196141479,0.8048245614035091,0.38095238095238065,0.33896515311510034,0.5304100541234762,0.21807608432275205,0.675883400506139,0.4782608695652174,0.16666666666666666
0.03738317757009346,0.37299035369774913,0.7938596491228066,0.40476190476190493,0.33896515311510034,0.5212365837996507,0.21807608432275205,0.6749461055394138,0.4782608695652174,0.16666666666666666
0.04672897196261682,0.3762057877813505,0.7828947368421052,0.42857142857142855,0.33896515311510034,0.5283918906522329,0.21807608432275205,0.6730715156059609,0.4782608695652174,0.16666666666666666
0.04672897196261682,0.37942122186495175,0.7719298245614038,0.4523809523809521,0.33896515311510034,0.5212365837996507,0.21807608432275205,0.669978442215765,0.4782608695652174,0.16666666666666666
0.04672897196261682,0.38263665594855306,0.7609649122807013,0.4761904761904764,0.33896515311510034,0.5146316851664978,0.22171068572813102,0.6687130940106848,0.4782608695652174,0.16666666666666666
0.04672897196261682,0.3858520900321543,0.7499999999999999,0.5,0.33896515311510034,0.5129804605082096,0.2253452871335102,0.6674477458056048,0.5217391304347826,0.16666666666666666
0.16822429906542058,0.38853161843515527,0.7456140350877197,0.5,0.34248504047870054,0.5084854600495372,0.2253452871335102,0.6653856968788084,0.5217391304347826,0.16666666666666666
0.19626168224299065,0.3912111468381566,0.741228070175438,0.5,0.3495248152059134,0.5138060728373537,0.2253452871335102,0.6590120911050704,0.5217391304347826,0.16666666666666666
0.14953271028037385,0.3938906752411575,0.7368421052631579,0.5,0.3495248152059134,0.5057334189523901,0.2253452871335102,0.6590120911050704,0.5217391304347826,0.16666666666666666
0.3551401869158879,0.3965702036441585,0.7324561403508777,0.5,0.3495248152059134,0.5037152554811499,0.2253452871335102,0.6577748617489924,0.5217391304347826,0.16666666666666666
0.07476635514018692,0.39924973204715974,0.728070175438596,0.5,0.3495248152059134,0.5037152554811499,0.2253452871335102,0.6533883213047146,0.5217391304347826,0.16666666666666666
0.04672897196261682,0.40192926045016075,0.7236842105263158,0.5,0.35656458993312534,0.5495826071002654,0.2253452871335102,0.6550754522448211,0.5652173913043478,0.16666666666666666
0.26168224299065423,0.39924973204715974,0.728070175438596,0.5119047619047621,0.3495248152059134,0.5340794422530046,0.21807608432275205,0.6566922860624237,0.5652173913043478,0.16666666666666666
0.11214953271028037,0.3965702036441585,0.7324561403508777,0.5238095238095235,0.3495248152059134,0.5230712778644164,0.21807608432275205,0.6572722373230854,0.5652173913043478,0.16666666666666666
0.12149532710280375,0.3938906752411575,0.7368421052631579,0.5357142857142857,0.3460049278423114,0.5047243372167685,0.21807608432275205,0.6546536695097945,0.5652173913043478,0.16666666666666666
0.21495327102803738,0.3912111468381566,0.741228070175438,0.5476190476190478,0.33896515311510034,0.49371617282818026,0.21807608432275205,0.6504514637423074,0.5652173913043478,0.16666666666666666
0.03738317757009346,0.38853161843515527,0.7456140350877197,0.5595238095238092,0.33896515311510034,0.48812035593064884,0.21807608432275205,0.6474521198487831,0.5652173913043478,0.16666666666666666
0.04672897196261682,0.3858520900321543,0.7499999999999999,0.5714285714285714,0.33896515311510034,0.48357948812035634,0.21807608432275205,0.6456556378292245,0.6086956521739131,0.16666666666666666
0.04672897196261682,0.385316184351554,0.7390350877192987,0.5357142857142857,0.33896515311510034,0.4791303550133008,0.21807608432275205,0.6430968225700627,0.6086956521739131,0.16666666666666666
0.04672897196261682,0.384780278670954,0.728070175438596,0.5,0.33896515311510034,0.47436015044491375,0.21807608432275205,0.6418595932139842,0.6086956521739131,0.16666666666666666
0.33644859813084116,0.3842443729903537,0.7171052631578948,0.46428571428571425,0.33896515311510034,0.4727089257866255,0.21807608432275205,0.6418595932139842,0.6086956521739131,0.16666666666666666
0.17757009345794394,0.3837084673097534,0.7061403508771934,0.42857142857142855,0.33896515311510034,0.46885606825061976,0.2132299491155769,0.6401724622738773,0.6086956521739131,0.16666666666666666
0.05607476635514019,0.38317256162915336,0.6951754385964907,0.39285714285714285,0.33896515311510034,0.46885606825061976,0.21080688151199345,0.6393288968038241,0.6086956521739131,0.16666666666666666
0.03738317757009346,0.38263665594855306,0.6842105263157895,0.3571428571428571,0.33896515311510034,0.4696816805797639,0.21080688151199345,0.6372668478770277,0.6521739130434783,0.16666666666666666
0.028037383177570097,0.37942122186495175,0.6973684210526315,0.34523809523809496,0.33896515311510034,0.46803045592147563,0.21080688151199345,0.6362358234136282,0.6521739130434783,0.16666666666666666
0.028037383177570097,0.3762057877813505,0.7105263157894736,0.33333333333333354,0.3350932770151316,0.4644528024951844,0.2054761327841066,0.6362358234136282,0.6521739130434783,0.16666666666666666
0.018691588785046728,0.37299035369774913,0.7236842105263158,0.3214285714285714,0.3350932770151316,0.4644528024951844,0.2132299491155769,0.6353922579435748,0.6521739130434783,0.16666666666666666
0.018691588785046728,0.3697749196141479,0.7368421052631579,0.30952380952380926,0.33896515311510034,0.46344372075956275,0.21807608432275205,0.6337051270034678,0.6521739130434783,0.16666666666666666
0.018691588785046728,0.3665594855305466,0.7499999999999999,0.29761904761904784,0.3460049278423114,0.46344372075956275,0.22049915192633573,0.6298622176398899,0.6521739130434783,0.16666666666666666
0.018691588785046728,0.3633440514469453,0.7631578947368421,0.2857142857142857,0.3495248152059134,0.4614255572883226,0.2253452871335102,0.6256912550379604,0.6956521739130435,0.16666666666666666
0.028037383177570097,0.36441586280814564,0.7478070175438593,0.3214285714285714,0.3495248152059134,0.4597743326300343,0.22071943079938872,0.6238635298528444,0.6956521739130435,0.16666666666666666
0.03738317757009346,0.3654876741693463,0.7324561403508777,0.3571428571428571,0.3495248152059134,0.45509586276488445,0.22025684516597943,0.6221763989127379,0.6956521739130435,0.16666666666666666
0.028037383177570097,0.3665594855305466,0.7171052631578948,0.39285714285714285,0.3495248152059134,0.4516099440418304,0.21807608432275205,0.6221763989127379,0.6956521739130435,0.16666666666666666
0.028037383177570097,0.3676312968917469,0.7017543859649119,0.42857142857142855,0.3495248152059134,0.44417943307953345,0.21353283256602795,0.6205947136563875,0.6956521739130435,0.16666666666666666
0.028037383177570097,0.3687031082529476,0.6864035087719301,0.46428571428571425,0.3495248152059134,0.440510044950005,0.21136605095897365,0.6176773830724528,0.6956521739130435,0.16666666666666666
0.04672897196261682,0.3697749196141479,0.6710526315789473,0.5,0.3460049278423114,0.435097697458948,0.21080688151199345,0.6173450694024313,0.7391304347826086,0.16666666666666666
0.04672897196261682,0.3638799571275456,0.6929824561403514,0.5,0.33896515311510034,0.4306714980277042,0.21080688151199345,0.6177711125691242,0.7391304347826086,0.16666666666666666
0.1869158878504673,0.357984994640943,0.7149122807017539,0.5,0.33896515311510034,0.4267498394642697,0.21007996123091743,0.6188532622125277,0.7391304347826086,0.16666666666666666
0.3457943925233645,0.35209003215434087,0.7368421052631579,0.5,0.34248504047870054,0.45335290340335876,0.2036992165414726,0.6218952104227199,0.7391304347826086,0.16666666666666666
0.33644859813084116,0.3461950696677386,0.7587719298245618,0.5,0.34248504047870054,0.43867535088523923,0.20281075842015928,0.6213328334426843,0.7391304347826086,0.16666666666666666
0.205607476635514,0.340300107181136,0.7807017543859643,0.5,0.33896515311510034,0.444087698376296,0.20281075842015928,0.6279876277064401,0.7391304347826086,0.16666666666666666
0.06542056074766356,0.33440514469453375,0.8026315789473685,0.5,0.33896515311510034,0.4644528024951844,0.2003876908165756,0.6449526666041802,0.7826086956521738,0.16666666666666666
0.07476635514018692,0.3311897106109325,0.8157894736842105,0.4880952380952378,0.33896515311510034,0.4589487203008904,0.2003876908165756,0.6468272565376331,0.7826086956521738,0.16666666666666666
0.05607476635514019,0.3279742765273312,0.8289473684210525,0.4761904761904764,0.33896515311510034,0.46059994495917844,0.2054761327841066,0.6439216421407804,0.7826086956521738,0.16666666666666666
0.028037383177570097,0.3247588424437299,0.8421052631578948,0.46428571428571425,0.34248504047870054,0.4672048435923313,0.21080688151199345,0.6418595932139842,0.7826086956521738,0.16666666666666666
0.028037383177570097,0.3215434083601286,0.8552631578947368,0.4523809523809521,0.3495248152059134,0.47436015044491375,0.2253452871335102,0.6418595932139842,0.7826086956521738,0.16666666666666666
0.018691588785046728,0.31832797427652737,0.8684210526315789,0.4404761904761907,0.3495248152059134,0.4727089257866255,0.2286164283983516,0.640594245008904,0.7826086956521738,0.16666666666666666
0.03738317757009346,0.315112540192926,0.8815789473684209,0.42857142857142855,0.3495248152059134,0.4706907623153853,0.2318875696631928,0.636376417658637,0.8260869565217391,0.16666666666666666
0.03738317757009346,0.3135048231511254,0.8859649122807013,0.4404761904761907,0.3495248152059134,0.46885606825061976,0.2377029319117996,0.6314556190833255,0.8260869565217391,0.16666666666666666
0.04672897196261682,0.31189710610932475,0.8903508771929828,0.4523809523809521,0.3495248152059134,0.4672048435923313,0.2391567724739514,0.6308932421032897,0.8260869565217391,0.16666666666666666
